,Zip.Code,RUCC_2023
1535,53593,2.0
1536,53558,2.0
1537,53558,2.0
1538,53719,2.0
1539,53719,2.0
1540,53716,2.0
1541,53716,2.0
1544,53588,4.0
1545,53588,4.0
1546,53711,2.0
1547,53711,2.0
1548,53527,2.0
1549,53527,2.0
1550,53590,2.0
1551,53590,2.0
1554,53590,2.0
1555,53590,2.0
1556,53717,2.0
1557,53717,2.0
1560,53954,2.0
1561,53954,2.0
1562,53597,2.0
1563,53597,2.0
1564,53532,2.0
1565,53532,2.0
1566,53704,2.0
1567,53704,2.0
1568,53719,2.0
1569,53555,2.0
1570,53555,2.0
1571,53532,2.0
1572,53532,2.0
1573,53574,2.0
1574,53574,2.0
1575,53575,2.0
1576,53575,2.0
1577,53551,4.0
1578,53551,4.0
1579,53507,2.0
1580,53507,2.0
1581,53916,4.0
1582,53916,4.0
1583,53538,4.0
1584,53538,4.0
1585,53508,2.0
1586,53508,2.0
1587,53589,2.0
1588,53589,2.0
1589,53562,2.0
1590,53562,2.0
1591,53590,2.0
1592,53590,2.0
1593,53718,2.0
1594,53718,2.0
1595,53589,2.0
1596,53589,2.0
1597,53558,2.0
1598,53558,2.0
1599,53711,2.0
1600,53711,2.0
1601,53597,2.0
1602,53597,2.0
1603,53597,2.0
1604,53597,2.0
1605,53916,4.0
1606,53916,4.0
1607,53590,2.0
1608,53590,2.0
1609,53593,2.0
1610,53593,2.0
1611,53559,2.0
1612,53559,2.0
1613,53590,2.0
1614,53590,2.0
1615,53572,2.0
1616,53572,2.0
1617,53704,2.0
1618,53704,2.0
1619,53538,4.0
1620,53538,4.0
1621,53558,2.0
1622,53558,2.0
1623,53562,2.0
1624,53562,2.0
1625,53532,2.0
1626,53532,2.0
1627,53714,2.0
1628,53714,2.0
1629,53590,2.0
1630,53590,2.0
1631,53954,2.0
1632,53954,2.0
1633,53590,2.0
1634,53590,2.0
1635,53566,2.0
1636,53566,2.0
1637,53705,2.0
1638,53705,2.0
1639,53597,2.0
1640,53597,2.0
1641,53589,2.0
1642,53589,2.0
1643,53589,2.0
1644,53589,2.0
1645,53593,2.0
1646,53593,2.0
1647,53562,2.0
1648,53562,2.0
1649,53925,2.0
1650,53925,2.0
1651,53956,4.0
1652,53956,4.0
1653,53715,2.0
1654,53715,2.0
1655,53532,2.0
1656,53532,2.0
1657,53718,2.0
1658,53529,2.0
1659,53529,2.0
1660,53574,2.0
1661,53574,2.0
1664,53594,4.0
1665,53594,4.0
1666,53590,2.0
1667,53590,2.0
1668,53590,2.0
1669,53590,2.0
1670,53572,2.0
1671,53572,2.0
1672,53597,2.0
1673,53597,2.0
1674,53531,2.0
1675,53531,2.0
1676,53711,2.0
1677,53711,2.0
1679,53719,2.0
1680,53719,2.0
1681,53959,4.0
1682,53959,4.0
1683,53562,2.0
1684,53562,2.0
1685,53575,2.0
1686,53575,2.0
1687,53719,2.0
1688,53719,2.0
1691,53590,2.0
1692,53590,2.0
1693,53716,2.0
1694,53716,2.0
1695,53716,2.0
1696,53716,2.0
1697,53719,2.0
1698,53719,2.0
1699,53711,2.0
1700,53711,2.0
1701,53711,2.0
1702,53711,2.0
1703,53713,2.0
1704,53713,2.0
1705,53711,2.0
1706,53711,2.0
1707,53570,2.0
1708,53570,2.0
1709,53913,4.0
1710,53913,4.0
1711,53531,2.0
1712,53531,2.0
1713,53562,2.0
1714,53562,2.0
1715,53925,2.0
1716,53925,2.0
1717,53716,2.0
1718,53716,2.0
1719,53954,2.0
1720,53954,2.0
1723,53562,2.0
1724,53562,2.0
1725,53590,2.0
1726,53590,2.0
1727,53598,2.0
1728,53598,2.0
1729,53502,2.0
1730,53555,2.0
1731,53555,2.0
1732,53523,2.0
1733,53523,2.0
1734,53589,2.0
1735,53589,2.0
1736,53714,2.0
1737,53714,2.0
1738,53562,2.0
1739,53562,2.0
1740,53555,2.0
1741,53555,2.0
1742,53711,2.0
1743,53711,2.0
1744,53558,2.0
1745,53558,2.0
1746,53574,2.0
1747,53574,2.0
1748,53711,2.0
1749,53711,2.0
1750,53562,2.0
1751,53562,2.0
1754,53593,2.0
1755,53593,2.0
1756,53533,2.0
1757,53533,2.0
1758,53574,2.0
1759,53574,2.0
1760,53593,2.0
1761,53593,2.0
1762,53704,2.0
1763,53704,2.0
1764,53570,2.0
1765,53570,2.0
1766,53704,2.0
1767,53704,2.0
1768,53704,2.0
1769,53704,2.0
1772,53572,2.0
1773,53572,2.0
1774,53714,2.0
1775,53714,2.0
1776,53558,2.0
1777,53558,2.0
1778,53589,2.0
1779,53589,2.0
1780,53589,2.0
1781,53589,2.0
1782,53719,2.0
1783,53719,2.0
1784,53560,2.0
1785,53560,2.0
1786,53566,2.0
1787,53566,2.0
1788,53711,2.0
1789,53711,2.0
1790,53719,2.0
1791,53719,2.0
1792,53590,2.0
1793,53590,2.0
1794,53593,2.0
1795,53593,2.0
1796,53711,2.0
1797,53711,2.0
1798,53562,2.0
1799,53562,2.0
1800,53559,2.0
1801,53559,2.0
1802,53521,2.0
1803,53521,2.0
1804,53528,2.0
1805,53711,2.0
1806,53711,2.0
1807,53711,2.0
1808,53711,2.0
1809,53704,2.0
1810,53704,2.0
1811,53719,2.0
1812,53719,2.0
1813,53719,2.0
1814,53719,2.0
1815,53551,4.0
1816,53551,4.0
1817,53589,2.0
1818,53589,2.0
1819,53590,2.0
1820,53590,2.0
1821,53901,2.0
1822,53901,2.0
1823,53590,2.0
1824,53590,2.0
1825,53590,2.0
1826,53590,2.0
1829,53508,2.0
1830,53508,2.0
1831,53590,2.0
1832,53590,2.0
1833,53551,4.0
1834,53551,4.0
1835,53597,2.0
1836,53597,2.0
1837,53719,2.0
1838,53719,2.0
1839,53705,2.0
1840,53705,2.0
1841,53528,2.0
1842,53716,2.0
1843,53716,2.0
1844,53901,2.0
1845,53901,2.0
1846,53718,2.0
1847,53718,2.0
1848,53590,2.0
1849,53590,2.0
1850,53704,2.0
1851,53704,2.0
1852,53527,2.0
1853,53527,2.0
1854,53704,2.0
1855,53704,2.0
1856,53517,2.0
1857,53517,2.0
1858,53704,2.0
1859,53704,2.0
1860,53597,2.0
1861,53597,2.0
1862,53598,2.0
1863,53598,2.0
1864,53711,2.0
1865,53711,2.0
1868,53562,2.0
1869,53562,2.0
1870,53593,2.0
1871,53593,2.0
1872,53562,2.0
1873,53562,2.0
1874,53704,2.0
1875,53704,2.0
1876,53593,2.0
1877,53588,4.0
1878,53588,4.0
1879,53901,2.0
1880,53901,2.0
1881,53558,2.0
1882,53558,2.0
1883,53566,2.0
1884,53566,2.0
1885,53704,2.0
1886,53704,2.0
1887,53572,2.0
1888,53572,2.0
1889,53719,2.0
1890,53719,2.0
1891,53593,2.0
1892,53593,2.0
1893,53718,2.0
1894,53718,2.0
1895,53597,2.0
1896,53597,2.0
1897,53558,2.0
1898,53558,2.0
1899,53589,2.0
1900,53589,2.0
1901,53558,2.0
1902,53558,2.0
1903,53718,2.0
1904,53718,2.0
1905,53589,2.0
1906,53589,2.0
1907,53533,2.0
1908,53533,2.0
1909,53575,2.0
1910,53575,2.0
1911,53574,2.0
1912,53574,2.0
1913,53589,2.0
1914,53589,2.0
1915,53711,2.0
1916,53711,2.0
1919,53531,2.0
1920,53531,2.0
1923,53704,2.0
1924,53704,2.0
1925,53714,2.0
1926,53714,2.0
1929,53575,2.0
1930,53575,2.0
1931,53508,2.0
1932,53508,2.0
1933,53925,2.0
1934,53925,2.0
1935,53532,2.0
1936,53532,2.0
1937,53716,2.0
1938,53716,2.0
1939,53589,2.0
1940,53589,2.0
1941,53583,4.0
1942,53583,4.0
1943,53716,2.0
1944,53590,2.0
1945,53590,2.0
1946,53560,2.0
1947,53560,2.0
1948,53959,4.0
1949,53959,4.0
1950,53558,2.0
1951,53558,2.0
1952,53925,2.0
1953,53925,2.0
1954,53597,2.0
1955,53597,2.0
1956,53593,2.0
1957,53593,2.0
1958,53558,2.0
1959,53558,2.0
1960,53559,2.0
1961,53559,2.0
1962,53555,2.0
1963,53555,2.0
1964,53532,2.0
1965,53532,2.0
1968,53533,2.0
1969,53533,2.0
1970,53711,2.0
1971,53711,2.0
1972,53704,2.0
1973,53704,2.0
1974,53716,2.0
1975,53716,2.0
1976,53719,2.0
1977,53719,2.0
1978,53527,2.0
1979,53527,2.0
1980,53590,2.0
1981,53590,2.0
1982,53589,2.0
1983,53589,2.0
1984,53558,2.0
1985,53558,2.0
1986,53558,2.0
1987,53558,2.0
1988,53562,2.0
1989,53562,2.0
1990,53593,2.0
1991,53593,2.0
1992,53717,2.0
1993,53717,2.0
1994,53703,2.0
1995,53703,2.0
1996,53528,2.0
1997,53575,2.0
1998,53575,2.0
1999,53555,2.0
2000,53555,2.0
2001,53515,2.0
2002,53515,2.0
2003,53711,2.0
2004,53711,2.0
2005,53716,2.0
2006,53716,2.0
2007,53716,2.0
2008,53716,2.0
2009,53558,2.0
2010,53558,2.0
2011,53562,2.0
2012,53562,2.0
2013,53704,2.0
2014,53704,2.0
2015,53716,2.0
2016,53716,2.0
2017,53925,2.0
2018,53925,2.0
2019,53711,2.0
2020,53711,2.0
2021,53716,2.0
2022,53593,2.0
2023,53593,2.0
2024,53590,2.0
2025,53590,2.0
2026,53718,2.0
2027,53718,2.0
2030,53590,2.0
2031,53590,2.0
2032,53704,2.0
2033,53704,2.0
2034,53558,2.0
2035,53558,2.0
2036,53711,2.0
2037,53711,2.0
2038,53562,2.0
2039,53562,2.0
2040,53558,2.0
2041,53558,2.0
2042,53594,4.0
2043,53594,4.0
2044,53578,4.0
2045,53578,4.0
2046,53575,2.0
2047,53575,2.0
2048,53717,2.0
2049,53703,2.0
2050,53703,2.0
2051,53590,2.0
2052,53590,2.0
2053,53597,2.0
2054,53597,2.0
2055,53716,2.0
2056,53716,2.0
2057,53719,2.0
2058,53719,2.0
2059,53538,4.0
2060,53538,4.0
2061,53590,2.0
2062,53590,2.0
2063,53711,2.0
2064,53711,2.0
2065,53716,2.0
2066,53716,2.0
2069,53713,2.0
2070,53713,2.0
2071,53522,2.0
2072,53522,2.0
2073,53711,2.0
2074,53711,2.0
2075,53711,2.0
2076,53711,2.0
2077,53532,2.0
2078,53532,2.0
2079,53551,4.0
2080,53559,2.0
2081,53559,2.0
2082,53572,2.0
2083,53572,2.0
2086,53703,2.0
2087,53523,2.0
2088,53523,2.0
2089,53704,2.0
2090,53704,2.0
2091,53955,2.0
2092,53955,2.0
2093,53713,2.0
2094,53713,2.0
2095,53711,2.0
2096,53711,2.0
2097,53588,4.0
2098,53588,4.0
2099,53718,2.0
2100,53718,2.0
2101,53590,2.0
2102,53532,2.0
2103,53532,2.0
2104,53527,2.0
2105,53527,2.0
2106,53716,2.0
2107,53716,2.0
2108,53558,2.0
2109,53558,2.0
2110,53718,2.0
2111,53718,2.0
2112,53597,2.0
2113,53597,2.0
2116,53704,2.0
2117,53704,2.0
2118,53566,2.0
2119,53566,2.0
2120,53711,2.0
2121,53711,2.0
2122,53716,2.0
2123,53716,2.0
2124,53589,2.0
2125,53589,2.0
2126,53593,2.0
2127,53593,2.0
2128,53704,2.0
2129,53704,2.0
2130,53575,2.0
2131,53575,2.0
2132,53711,2.0
2133,53711,2.0
2134,53711,2.0
2135,53711,2.0
2136,53590,2.0
2137,53590,2.0
2138,53555,2.0
2139,53555,2.0
2140,53718,2.0
2141,53718,2.0
2142,53704,2.0
2143,53704,2.0
2144,53590,2.0
2145,53590,2.0
2146,53558,2.0
2147,53558,2.0
2148,53711,2.0
2149,53711,2.0
2156,53719,2.0
2157,53719,2.0
2158,53598,2.0
2159,53598,2.0
2160,53959,4.0
2161,53959,4.0
2162,53532,2.0
2163,53532,2.0
2164,53704,2.0
2165,53704,2.0
2166,53590,2.0
2167,53590,2.0
2168,53593,2.0
2169,53593,2.0
2170,53711,2.0
2171,53711,2.0
2172,53558,2.0
2173,53558,2.0
2174,53716,2.0
2175,53716,2.0
2176,53719,2.0
2177,53719,2.0
2178,53719,2.0
2179,53719,2.0
2180,53714,2.0
2181,53714,2.0
2182,53558,2.0
2183,53558,2.0
2184,53523,2.0
2185,53523,2.0
2186,53558,2.0
2187,53523,2.0
2188,53523,2.0
2189,53716,2.0
2190,53716,2.0
2191,53589,2.0
2192,53589,2.0
2193,53527,2.0
2194,53527,2.0
2195,53704,2.0
2196,53704,2.0
2197,53593,2.0
2198,53593,2.0
2199,53719,2.0
2200,53719,2.0
2201,53711,2.0
2202,53711,2.0
2203,53566,2.0
2204,53566,2.0
2205,53532,2.0
2206,53532,2.0
2207,53590,2.0
2208,53590,2.0
2209,53562,2.0
2210,53562,2.0
2211,53711,2.0
2212,53711,2.0
2213,53716,2.0
2214,53716,2.0
2215,53718,2.0
2216,53718,2.0
2217,53590,2.0
2218,53590,2.0
2219,53566,2.0
2220,53566,2.0
2221,53558,2.0
2222,53558,2.0
2223,53590,2.0
2224,53590,2.0
2225,53531,2.0
2226,53531,2.0
2227,53713,2.0
2228,53713,2.0
2229,53589,2.0
2230,53589,2.0
2233,53589,2.0
2234,53589,2.0
2235,53532,2.0
2236,53532,2.0
2237,53719,2.0
2238,53719,2.0
2239,53705,2.0
2240,53705,2.0
2241,53589,2.0
2242,53589,2.0
2243,53717,2.0
2244,53717,2.0
2245,53714,2.0
2246,53714,2.0
2247,53597,2.0
2248,53597,2.0
2249,53147,4.0
2250,53147,4.0
2251,53528,2.0
2252,53528,2.0
2253,53704,2.0
2254,53704,2.0
2255,53704,2.0
2256,53704,2.0
2257,53913,4.0
2258,53590,2.0
2259,53590,2.0
2260,53589,2.0
2261,53589,2.0
2262,53531,2.0
2263,53531,2.0
2264,53562,2.0
2265,53562,2.0
2266,53528,2.0
2271,53532,2.0
2272,53532,2.0
2273,53589,2.0
2274,53589,2.0
2275,53597,2.0
2276,53597,2.0
2279,53711,2.0
2280,53711,2.0
2281,53575,2.0
2282,53575,2.0
2283,53590,2.0
2284,53590,2.0
2285,53714,2.0
2286,53714,2.0
2287,53590,2.0
2288,53590,2.0
2289,53597,2.0
2290,53597,2.0
2295,53713,2.0
2296,53713,2.0
2297,53575,2.0
2298,53575,2.0
2299,53528,2.0
2300,53528,2.0
2301,53593,2.0
2302,53593,2.0
2307,53590,2.0
2308,53590,2.0
2309,53713,2.0
2310,53713,2.0
2311,53711,2.0
2312,53711,2.0
2313,53532,2.0
2314,53532,2.0
2315,53589,2.0
2316,53589,2.0
2317,53597,2.0
2318,53597,2.0
2319,53597,2.0
2320,53597,2.0
2321,53549,4.0
2322,53549,4.0
2327,53570,2.0
2328,53704,2.0
2329,53704,2.0
2330,53590,2.0
2331,53590,2.0
2332,53574,2.0
2333,53574,2.0
2334,53711,2.0
2335,53711,2.0
2338,53704,2.0
2339,53704,2.0
2340,53575,2.0
2341,53716,2.0
2342,53716,2.0
2345,53562,2.0
2346,53562,2.0
2347,53575,2.0
2348,53575,2.0
2349,53578,4.0
2350,53578,4.0
2351,53719,2.0
2352,53719,2.0
2353,53593,2.0
2354,53593,2.0
2355,53597,2.0
2356,53597,2.0
2357,53562,2.0
2358,53562,2.0
2359,53715,2.0
2360,53715,2.0
2361,53574,2.0
2362,53574,2.0
2363,53714,2.0
2364,53714,2.0
2365,53593,2.0
2366,53593,2.0
2367,53562,2.0
2368,53562,2.0
2369,53711,2.0
2370,53711,2.0
2371,53590,2.0
2372,53590,2.0
2374,53593,2.0
2375,53593,2.0
2376,53594,4.0
2377,53594,4.0
2378,53590,2.0
2379,53590,2.0
2380,53716,2.0
2381,53716,2.0
2382,53531,2.0
2383,53531,2.0
2384,53719,2.0
2385,53719,2.0
2386,53711,2.0
2387,53711,2.0
2388,53562,2.0
2389,53562,2.0
2390,53711,2.0
2391,53711,2.0
2392,53704,2.0
2393,53704,2.0
2394,53704,2.0
2395,53704,2.0
2396,53711,2.0
2397,53711,2.0
2398,53716,2.0
2399,53716,2.0
2400,53562,2.0
2401,53562,2.0
2402,53719,2.0
2403,53719,2.0
2404,53508,2.0
2405,53508,2.0
2406,53555,2.0
2407,53562,2.0
2408,53562,2.0
2409,53925,2.0
2410,53925,2.0
2411,53719,2.0
2412,53719,2.0
2413,53538,4.0
2414,53538,4.0
2417,53558,2.0
2418,53558,2.0
2419,53704,2.0
2420,53704,2.0
2421,53590,2.0
2422,53590,2.0
2423,53558,2.0
2424,53558,2.0
2425,53558,2.0
2426,53558,2.0
2427,53575,2.0
2428,53575,2.0
2431,53533,2.0
2432,53533,2.0
2433,53572,2.0
2434,53572,2.0
2435,53574,2.0
2436,53574,2.0
2437,53589,2.0
2438,53589,2.0
2439,53713,2.0
2440,53713,2.0
2441,53589,2.0
2442,53589,2.0
2443,53593,2.0
2444,53593,2.0
2445,53963,4.0
2446,53963,4.0
2447,53532,2.0
2448,53532,2.0
2449,53711,2.0
2450,53590,2.0
2451,53590,2.0
2452,53522,2.0
2453,53522,2.0
2454,53593,2.0
2455,53593,2.0
2456,53719,2.0
2457,53719,2.0
2458,53716,2.0
2461,53704,2.0
2462,53704,2.0
2463,53704,2.0
2464,53704,2.0
2465,53597,2.0
2466,53597,2.0
2467,53711,2.0
2468,53711,2.0
2469,53590,2.0
2470,53590,2.0
2471,53716,2.0
2472,53716,2.0
2473,53705,2.0
2474,53711,2.0
2475,53711,2.0
2476,53590,2.0
2477,53590,2.0
2478,53711,2.0
2479,53711,2.0
2480,53597,2.0
2481,53597,2.0
2482,53718,2.0
2483,53718,2.0
2484,53532,2.0
2485,53532,2.0
2486,53561,4.0
2487,53561,4.0
2488,53711,2.0
2489,53711,2.0
2490,53711,2.0
2491,53711,2.0
2492,53094,4.0
2493,53094,4.0
2494,53704,2.0
2495,53704,2.0
2496,53965,4.0
2497,53965,4.0
2498,53714,2.0
2499,53714,2.0
2500,53527,2.0
2501,53597,2.0
2502,53597,2.0
2503,53925,2.0
2504,53925,2.0
2505,53529,2.0
2506,53529,2.0
2507,53717,2.0
2508,53717,2.0
2509,53716,2.0
2510,53716,2.0
2511,53711,2.0
2512,53711,2.0
2513,53565,2.0
2514,53565,2.0
2515,53562,2.0
2516,53562,2.0
2517,53590,2.0
2518,53590,2.0
2519,53711,2.0
2520,53711,2.0
2521,53711,2.0
2522,53711,2.0
2523,53716,2.0
2524,53716,2.0
2527,53711,2.0
2528,53711,2.0
2529,53533,2.0
2530,53533,2.0
2531,53714,2.0
2532,53714,2.0
2533,53711,2.0
2534,53711,2.0
2535,53597,2.0
2536,53597,2.0
2537,53703,2.0
2538,53703,2.0
2539,53593,2.0
2540,53593,2.0
2541,53718,2.0
2542,53718,2.0
2543,53717,2.0
2544,53717,2.0
2545,53531,2.0
2546,53531,2.0
2547,53508,2.0
2548,53508,2.0
2549,61089,4.0
2550,61089,4.0
2551,53718,2.0
2552,53718,2.0
2553,53716,2.0
2554,53716,2.0
2555,53590,2.0
2556,53590,2.0
2557,53508,2.0
2558,53508,2.0
2559,53705,2.0
2560,53705,2.0
2561,53528,2.0
2562,53528,2.0
2563,53716,2.0
2564,53716,2.0
2565,53528,2.0
2566,53528,2.0
2567,53558,2.0
2568,53558,2.0
2569,53590,2.0
2570,53590,2.0
2571,53711,2.0
2572,53711,2.0
2573,53705,2.0
2574,53705,2.0
2575,53572,2.0
2576,53572,2.0
2577,53704,2.0
2578,53704,2.0
2579,53704,2.0
2580,53704,2.0
2581,53517,2.0
2582,53517,2.0
2583,53590,2.0
2584,53590,2.0
2585,53716,2.0
2586,53716,2.0
2587,53719,2.0
2588,53719,2.0
2589,53597,2.0
2590,53508,2.0
2591,53508,2.0
2592,53716,2.0
2593,53716,2.0
2596,53704,2.0
2597,53704,2.0
2598,53719,2.0
2599,53719,2.0
2600,53583,4.0
2601,53583,4.0
2602,53589,2.0
2603,53589,2.0
2604,53713,2.0
2605,53713,2.0
2606,53561,4.0
2607,53561,4.0
2608,53719,2.0
2609,53719,2.0
2610,53562,2.0
2611,53562,2.0
2614,53955,2.0
2615,53955,2.0
2616,53717,2.0
2617,53717,2.0
2618,53590,2.0
2619,53590,2.0
2620,53925,2.0
2621,53925,2.0
2624,53963,4.0
2625,53963,4.0
2626,53570,2.0
2627,53570,2.0
2628,53716,2.0
2629,53716,2.0
2632,53562,2.0
2633,53562,2.0
2634,53704,2.0
2635,53704,2.0
2636,53589,2.0
2637,53589,2.0
2640,53711,2.0
2641,53711,2.0
2642,53719,2.0
2643,53719,2.0
2646,53718,2.0
2647,53718,2.0
2648,53597,2.0
2649,53597,2.0
2650,53717,2.0
2651,53717,2.0
2652,53704,2.0
2653,53704,2.0
2654,53704,2.0
2655,53704,2.0
2660,53590,2.0
2661,53590,2.0
2662,53597,2.0
2663,53597,2.0
2666,53551,4.0
2667,53551,4.0
2670,53959,4.0
2671,53959,4.0
2672,53590,2.0
2673,53590,2.0
2674,53589,2.0
2675,53589,2.0
2676,53705,2.0
2677,53705,2.0
2678,53532,2.0
2679,53532,2.0
2680,53593,2.0
2681,53593,2.0
2682,53718,2.0
2683,53718,2.0
2684,53719,2.0
2685,53719,2.0
2686,53508,2.0
2687,53508,2.0
2688,53532,2.0
2689,53532,2.0
2690,53717,2.0
2691,53717,2.0
2692,53578,4.0
2693,53578,4.0
2694,53719,2.0
2695,53719,2.0
2696,53704,2.0
2697,53704,2.0
2698,53574,2.0
2699,53574,2.0
2700,53590,2.0
2701,53590,2.0
2702,53538,4.0
2703,53538,4.0
2704,53508,2.0
2705,53508,2.0
2706,53532,2.0
2707,53532,2.0
2708,53716,2.0
2709,53716,2.0
2710,53715,2.0
2711,53715,2.0
2712,53590,2.0
2713,53590,2.0
2714,53533,2.0
2715,53533,2.0
2716,53583,4.0
2717,53583,4.0
2718,53718,2.0
2719,53718,2.0
2720,53532,2.0
2721,53532,2.0
2722,53704,2.0
2723,53704,2.0
2724,53562,2.0
2725,53562,2.0
2728,53590,2.0
2729,53590,2.0
2730,53704,2.0
2731,53704,2.0
2732,53590,2.0
2733,53590,2.0
2734,53593,2.0
2735,53593,2.0
2736,53528,2.0
2737,53528,2.0
2738,53718,2.0
2739,53718,2.0
2740,53532,2.0
2741,53532,2.0
2742,53713,2.0
2743,53713,2.0
2744,53713,2.0
2745,53713,2.0
2746,53711,2.0
2747,53711,2.0
2748,53705,2.0
2749,53705,2.0
2750,53718,2.0
2751,53718,2.0
2752,53532,2.0
2753,53532,2.0
2754,53719,2.0
2755,53719,2.0
2756,53711,2.0
2757,53711,2.0
2758,53555,2.0
2759,53555,2.0
2760,53590,2.0
2761,53590,2.0
2762,53593,2.0
2763,53593,2.0
2764,53572,2.0
2765,53572,2.0
2766,53703,2.0
2767,53703,2.0
2768,53598,2.0
2769,53598,2.0
2770,53597,2.0
2771,53597,2.0
2772,53597,2.0
2775,53562,2.0
2776,53562,2.0
2777,53714,2.0
2778,53714,2.0
2779,53538,4.0
2780,53711,2.0
2781,53711,2.0
2782,53562,2.0
2783,53562,2.0
2784,53590,2.0
2785,53590,2.0
2788,53719,2.0
2789,53719,2.0
2790,53562,2.0
2791,53562,2.0
2792,53704,2.0
2793,53704,2.0
2794,53597,2.0
2795,53597,2.0
2796,53590,2.0
2797,53590,2.0
2798,53705,2.0
2799,53705,2.0
2800,53932,2.0
2801,53932,2.0
2802,53718,2.0
2803,53718,2.0
2804,53955,2.0
2805,53955,2.0
2806,53558,2.0
2807,53558,2.0
2808,53711,2.0
2809,53711,2.0
2810,53704,2.0
2811,53704,2.0
2812,53716,2.0
2813,53716,2.0
2814,53716,2.0
2815,53705,2.0
2816,53705,2.0
2819,53532,2.0
2820,53532,2.0
2821,53718,2.0
2822,53718,2.0
2825,53032,4.0
2826,53032,4.0
2827,53598,2.0
2828,53598,2.0
2829,53590,2.0
2830,53590,2.0
2831,53561,4.0
2832,53561,4.0
2833,53714,2.0
2834,53714,2.0
2835,53719,2.0
2836,53719,2.0
2839,53593,2.0
2840,53593,2.0
2841,53575,2.0
2842,53575,2.0
2843,53528,2.0
2844,53528,2.0
2845,53705,2.0
2846,53705,2.0
2847,53718,2.0
2848,53711,2.0
2849,53711,2.0
2850,53575,2.0
2851,53575,2.0
2852,53570,2.0
2853,53570,2.0
2854,53716,2.0
2855,53716,2.0
2856,53532,2.0
2857,53532,2.0
2858,53589,2.0
2859,53589,2.0
2860,53566,2.0
2861,53566,2.0
2862,53916,4.0
2863,53916,4.0
2864,53589,2.0
2865,53589,2.0
2866,53718,2.0
2869,53562,2.0
2870,53562,2.0
2871,53590,2.0
2872,53590,2.0
2873,53533,2.0
2874,53533,2.0
2875,53704,2.0
2876,53704,2.0
2877,53718,2.0
2878,53718,2.0
2879,53959,4.0
2880,53959,4.0
2881,53575,2.0
2882,53575,2.0
2883,53711,2.0
2884,53711,2.0
